,Unnamed: 0,construct_year,number_of_room,size_metre,Elevator,Parking,Cage,Balcon,main_neighbourhood,price_perMetre_Tooman,floor
22446,22446,1390,2,80,1,1,1,0,جنت‌آباد مرکزی,57500000.0,3.0
22447,22447,1392,3,139,1,1,0,0,پرستار,55755000.0,3.0
22448,22448,1401,2,104,1,1,1,0,کوهک,60576000.0,10.0
22449,22449,1401,3,190,1,1,1,0,سعادت‌آباد,152631000.0,3.0
22450,22450,1369,2,100,0,1,1,1,عبدل‌آباد، کوچه لقمان جنوبی (خ. بخشنده),9500000000.0,
22451,22451,1396,3,192,1,1,1,0,کامرانیه,140000000.0,1.0
22452,22452,1397,3,235,1,1,1,0,اباذر، خیابان نجف زاده فروتن (بلوار آیت الله کاشانی),95744000.0,3.0
22453,22453,1383,3,140,1,1,1,0,قیطریه,88571000.0,1.0
22454,22454,1401,3,125,1,1,1,0,ستارخان، میدان دریان نو (خیابان چهارم),90000000.0,5.0
22455,22455,1401,1,50,1,1,1,0,چیتگر,19600000.0,5.0
22456,22456,1394,3,135,1,1,1,0,صادقیه,72962000.0,3.0
22457,22457,1392,3,160,1,1,1,0,کوهک,58437000.0,3.0
22458,22458,1401,4,325,1,1,1,0,ولنجک,240000000.0,6.0
22459,22459,1401,2,141,1,1,1,0,چیتگر,35000000.0,12.0
22460,22460,1401,4,239,1,1,1,0,دریاچه شهدای خلیج فارس,22401000.0,14.0
22461,22461,1387,2,82,1,1,1,0,اراج,85365000.0,1.0
22462,22462,1396,1,50,0,0,0,0,آذری,34000000.0,3.0
22463,22463,1385,1,48,0,1,0,0,دکتر هوشیار,54166000.0,1.0
22464,22464,1400,3,140,1,1,1,0,اباذر,89285000.0,3.0
22465,22465,1384,3,126,1,1,1,0,ظفر,77380000.0,2.0
22466,22466,1395,2,96,1,1,1,0,پونک، خیابان حیدری مقدم (بلوار سردار جنگل),83333000.0,2.0
22467,22467,1397,2,65,0,1,1,0,پونک,23846000.0,1.0
22468,22468,1384,2,102,1,1,1,0,کوی فردوس,60294000.0,3.0
22469,22469,1380,3,250,1,1,1,0,چیذر، بلوار شهید اندرزگو,91000000.0,8.0
22470,22470,1386,3,120,1,1,1,0,سعادت‌آباد,71666000.0,1.0
22471,22471,1401,3,160,1,1,1,0,شهران شمالی,100000000.0,4.0
22472,22472,1395,3,131,1,1,1,0,اباذر,76335000.0,1.0
22473,22473,1394,1,46,1,0,1,0,خزانه,31521000.0,3.0
22474,22474,1388,1,54,0,1,1,0,تولید دارو، کوچه درجزینی (خ. چهل و پنج متری زرند),32407000.0,1.0
22475,22475,1381,1,60,1,1,1,0,کوی فردوس,68333000.0,3.0
22476,22476,1392,3,143,1,1,1,0,دریاچه شهدای خلیج فارس,45454000.0,6.0
22477,22477,1398,3,115,1,1,1,0,شهران جنوبی,63478000.0,2.0
22478,22478,1401,2,87,1,1,1,0,حکیمیه,56781000.0,3.0
22479,22479,1401,3,200,1,1,1,0,فرمانیه,250000000.0,3.0
22480,22480,1394,2,77,1,1,1,0,اوقاف,50389000.0,4.0
22481,22481,1401,2,104,1,1,1,0,پاسداران,87000000.0,3.0
22482,22482,1386,2,73,1,0,1,0,حسن‌آباد باقرفر,16438000.0,2.0
22483,22483,1397,3,148,1,1,1,0,هروی,81081000.0,4.0
22484,22484,1385,1,44,0,1,0,0,نواب، خیابان خرمشهر (خ. کمیل),38181000.0,2.0
22485,22485,1401,3,113,1,1,1,0,بهار، بلوار ناصر حجازی (فردوس غرب) (بزرگراه باکری),80530000.0,6.0
22486,22486,1401,2,73,1,1,1,0,لشکر,45205000.0,4.0
22487,22487,1400,3,155,1,1,1,0,دریاچه شهدای خلیج فارس,39225000.0,16.0
22488,22488,1395,4,300,0,1,1,1,مرزداران,120000000000.0,
22489,22489,1401,2,118,1,1,1,0,آبشار تهران,46610000.0,23.0
22490,22490,1390,3,142,0,1,1,0,شهرک راه‌آهن,61971000.0,2.0
22491,22491,1393,2,110,1,1,1,0,پونک,77272000.0,1.0
22492,22492,1385,2,70,1,1,1,0,اباذر,74285000.0,1.0
22493,22493,1391,2,82,1,1,1,0,ستارخان,79268000.0,3.0
22494,22494,1401,2,85,1,1,1,0,مرزداران,101764000.0,4.0
22495,22495,1391,3,148,1,1,1,0,سعادت‌آباد,104662000.0,2.0
22496,22496,1386,2,107,0,0,1,0,دروس,65420000.0,4.0
22497,22497,1401,2,102,1,1,1,0,کوی فردوس، خیابان سازمان برنامه مرکزی (ب. علامه جعفری),83333000.0,7.0
22498,22498,1399,2,91,1,1,1,0,میرداماد,104395000.0,2.0
22499,22499,1385,1,54,1,0,1,0,ابوذر (منطقه ۱۵)، خیابان مسلم (خ. فاضل بجستانی),43518000.0,4.0
22500,22500,1401,3,145,1,1,1,0,قیطریه,137931000.0,6.0
22501,22501,1400,3,230,1,1,1,0,زعفرانیه,200000000.0,6.0
22502,22502,1401,3,150,1,1,1,0,تهران‌سر,59333000.0,3.0
22503,22503,1401,2,118,1,1,1,0,پاسداران,80000000.0,6.0
22504,22504,1400,2,105,1,1,1,0,زعفرانیه,152380000.0,4.0
22505,22505,1401,2,135,1,1,1,0,دریاچه شهدای خلیج فارس، بزرگراه خرازی (آزادراه تهران),41000000.0,14.0
22506,22506,1385,3,140,1,1,1,0,سعادت‌آباد,100000000.0,2.0
22507,22507,1401,2,95,1,1,0,0,شهرک غرب,128421000.0,3.0
22508,22508,1371,1,40,0,0,1,0,نظام‌آباد,28375000.0,2.0
22509,22509,1369,2,105,0,0,1,0,ظفر,68571000.0,2.0
22510,22510,1393,2,130,1,1,1,0,قبا,119230000.0,1.0
22511,22511,1401,3,143,1,1,1,0,فرمانیه,209790000.0,4.0
22512,22512,1388,2,62,1,0,1,0,گرگان,41129000.0,2.0
22513,22513,1401,2,50,1,1,1,0,چیتگر,15800000.0,30.0
22514,22514,1401,3,325,1,1,1,0,الهیه,280000000.0,2.0
22515,22515,1401,3,142,1,1,1,0,استخر,50000000.0,3.0
22516,22516,1385,3,105,1,1,1,0,جنت‌آباد مرکزی,64761000.0,4.0
22517,22517,1399,3,155,1,1,1,0,فرمانیه، کوچه سلمان پور ظهیر (کوچه یاسمن),188709000.0,2.0
22518,22518,1395,2,82,1,1,1,0,توحید,64024000.0,4.0
22519,22519,1401,3,136,1,1,1,0,تهران‌سر,53676000.0,2.0
22520,22520,1399,2,112,1,1,1,0,ولنجک,127678000.0,7.0
22521,22521,1392,2,82,1,1,1,0,کوی فردوس، خیابان فردوس (خ. ولیعصر),67682000.0,2.0
22522,22522,1395,2,77,1,1,1,0,اندیشه (شهر زیبا),21818000.0,3.0
22523,22523,1380,1,36,0,0,0,0,خواجه نظام الملک,43055000.0,2.0
22524,22524,1400,2,100,1,1,1,0,نیرو هوایی,75000000.0,2.0
22525,22525,1383,3,157,0,1,1,0,زعفرانیه,95541000.0,1.0
22526,22526,1398,3,200,1,1,1,0,اقدسیه,150000000.0,5.0
22527,22527,1393,4,250,1,1,1,0,نیاوران,128000000.0,2.0
22528,22528,1382,3,190,1,1,1,0,قیطریه,76842000.0,4.0
22529,22529,1401,3,215,1,1,1,0,نیاوران,183720000.0,4.0
22530,22530,1382,3,185,1,1,1,0,قیطریه,78378000.0,4.0
22531,22531,1385,2,75,0,1,1,0,پونک,68000000.0,2.0
22532,22532,1401,2,108,1,1,1,0,شمس‌آباد,75462000.0,2.0
22533,22533,1382,3,138,1,1,1,0,میرداماد,79710000.0,1.0
22534,22534,1386,3,220,1,1,1,0,الهیه,168181000.0,1.0
22535,22535,1392,3,190,1,1,1,0,سعادت‌آباد، خیابان محمدعلی کشاورز (بیست و چهار متری سعادت آباد),110000000.0,3.0
22536,22536,1393,2,122,1,1,1,0,سعادت‌آباد,104098000.0,5.0
22537,22537,1398,3,190,1,1,1,0,ولنجک,134210000.0,5.0
22538,22538,1396,3,171,1,1,1,0,ولنجک,128654000.0,6.0
22539,22539,1399,3,170,1,1,1,0,زعفرانیه,135294000.0,4.0
22540,22540,1401,3,230,1,1,1,0,پاسداران,154782000.0,3.0
22541,22541,1400,2,114,1,1,1,0,باغ فیض,65087000.0,1.0
22542,22542,1386,3,160,1,1,1,0,الهیه,155000000.0,1.0
22543,22543,1388,3,212,1,1,1,0,نیاوران,89056000.0,1.0
22544,22544,1395,2,95,1,1,1,0,سعادت‌آباد,84210000.0,3.0
22545,22545,1386,2,68,1,1,1,0,پونک,73529000.0,4.0
22546,22546,1369,2,64,0,0,1,0,شهرک کیانشهر، بزرگراه بعثت (بزرگراه امام رضا),17968000.0,2.0
22547,22547,1400,2,115,1,0,1,0,شهرک دانشگاه تهران، بلوار تهرانسر (کنارگذر لشگری),18260000.0,1.0
22548,22548,1397,4,275,1,1,1,0,نیاوران,190000000.0,5.0
22549,22549,1386,1,64,0,1,1,0,جیحون,36718000.0,3.0
22550,22550,1398,2,70,1,1,1,0,نیرو هوایی,65000000.0,1.0
22551,22551,1398,2,106,1,1,1,0,شهرک غرب,126415000.0,2.0
22552,22552,1395,3,175,1,1,1,0,ولنجک,120000000.0,5.0
22553,22553,1385,2,61,1,1,1,0,کوی فردوس، بلوار فردوس (ب. ستاری),68196000.0,4.0
22554,22554,1401,2,97,1,1,1,0,شادمهر,62989000.0,4.0
22555,22555,1401,2,75,1,1,0,0,طرشت,70133000.0,3.0
22556,22556,1400,3,185,1,1,1,0,یوسف‌آباد,103783000.0,4.0
22557,22557,1395,2,105,1,1,1,0,پونک,86952000.0,4.0
22558,22558,1401,2,96,1,1,1,0,جیحون,47395000.0,2.0
22559,22559,1381,1,70,0,0,0,0,سلسبیل,40000000.0,3.0
22560,22560,1381,2,97,1,1,1,0,کوی فردوس,72000000.0,3.0
22561,22561,1394,2,84,1,1,1,0,استاد معین,41666000.0,1.0
22562,22562,1394,3,142,1,1,1,0,اباذر,77464000.0,1.0
22563,22563,1401,4,268,1,1,1,0,زعفرانیه,167910000.0,21.0
22564,22564,1400,1,43,1,1,0,0,شهید اسدی,51162000.0,1.0
22565,22565,1401,2,103,1,1,1,0,چیتگر,21844000.0,10.0
22566,22566,1380,2,70,0,0,1,0,پونک,54142000.0,1.0
22567,22567,1401,3,145,1,1,1,0,نیلوفر,109655000.0,2.0
22568,22568,1396,2,115,1,1,1,0,شهر زیبا,66956000.0,2.0
22569,22569,1385,4,240,1,1,1,0,اختیاریه,69166000.0,6.0
22570,22570,1401,3,133,1,1,1,0,دیلمان,45864000.0,4.0
22571,22571,1378,2,95,0,0,1,0,سلسبیل,33578000.0,1.0
22572,22572,1400,3,141,1,1,1,0,تهرانپارس غربی,85106000.0,5.0
22573,22573,1386,2,82,1,1,1,0,شهران شمالی,56097000.0,4.0
22574,22574,1394,2,115,1,1,1,0,زعفرانیه,100000000.0,1.0
22575,22575,1394,2,51,1,0,1,0,اندیشه (شهر زیبا),32941000.0,1.0
22576,22576,1401,2,110,1,1,1,0,میرداماد,127272000.0,5.0
22577,22577,1380,4,480,0,1,1,1,سعادت‌آباد,60000000000.0,
22578,22578,1397,2,78,1,1,0,0,ائمه اطهار,46153000.0,4.0
22579,22579,1385,2,66,0,0,1,0,سلسبیل,35909000.0,4.0
22580,22580,1388,3,190,1,1,1,0,زعفرانیه,157894000.0,4.0
22581,22581,1401,3,120,1,1,1,0,آبشار تهران,13500000.0,8.0
22582,22582,1388,2,110,1,1,1,0,حصار بوعلی,118181000.0,2.0
22583,22583,1399,2,99,1,1,1,0,جنت‌آباد جنوبی,77171000.0,1.0
22584,22584,1401,3,130,1,1,1,0,پلیس، خیابان بوشهر (خ. دکتر شریعتی),55384000.0,5.0
22585,22585,1401,2,120,1,1,1,0,حکیمیه,55833000.0,1.0
22586,22586,1385,2,103,1,1,1,0,مرزداران,75728000.0,5.0
22587,22587,1398,2,113,1,1,1,0,شهران جنوبی,74336000.0,2.0
22588,22588,1390,3,200,1,1,1,0,آجودانیه,103750000.0,3.0
22589,22589,1400,4,250,1,1,1,0,مرزداران,92000000.0,6.0
22590,22590,1383,2,96,1,1,1,0,جنت‌آباد جنوبی,63187000.0,1.0
22591,22591,1388,1,48,1,0,0,0,کرمان,47916000.0,1.0
22592,22592,1380,4,170,1,1,1,0,الهیه,170588000.0,1.0
22593,22593,1399,2,95,1,1,1,0,فاطمی,852631000.0,1.0
22594,22594,1389,1,60,1,0,1,0,سلسبیل,40833000.0,2.0
22595,22595,1384,3,135,1,1,1,0,مرزداران,88888000.0,1.0
22596,22596,1400,2,118,1,1,1,0,سهروردی,73000000.0,1.0
22597,22597,1385,3,175,1,1,1,0,الهیه,160000000.0,5.0
22598,22598,1401,1,60,1,1,1,0,شادمهر,72500000.0,2.0
22599,22599,1399,2,75,1,1,1,0,مبارک‌آباد بهشتی,16000000.0,3.0
22600,22600,1380,1,38,0,0,1,0,بریانک,36842000.0,2.0
22601,22601,1386,2,115,1,1,1,0,شهران شمالی,56521000.0,9.0
22602,22602,1395,3,156,1,1,1,0,ولنجک,131410000.0,1.0
22603,22603,1395,2,134,1,1,1,0,قیطریه,134328000.0,8.0
22604,22604,1399,3,215,1,1,1,0,الهیه,167441000.0,1.0
22605,22605,1371,4,700,0,1,1,1,شهرک غرب,119000000000.0,16.0
22606,22606,1401,2,120,1,1,1,0,ونک,175000000.0,2.0
22607,22607,1381,2,88,1,0,1,0,گیشا (کوی نصر),64772000.0,2.0
22608,22608,1383,2,85,1,1,1,0,پونک,51176000.0,2.0
22609,22609,1385,2,97,1,1,1,0,باغ فیض,56185000.0,3.0
22610,22610,1395,1,63,1,1,1,0,پونک,76190000.0,4.0
22611,22611,1401,2,192,1,1,1,0,دریاچه شهدای خلیج فارس,55000000.0,7.0
22612,22612,1384,1,55,0,1,1,0,شهران شمالی,72727000.0,1.0
22613,22613,1400,3,108,1,1,1,0,امیرآباد,75000000.0,3.0
22614,22614,1380,2,108,0,1,1,0,یوسف‌آباد,59722000.0,1.0
22615,22615,1401,2,104,1,1,1,0,درکه,115384000.0,5.0
22616,22616,1389,1,56,1,1,1,0,ولنجک,135714000.0,1.0
22617,22617,1386,3,240,1,1,1,0,الهیه,187500000.0,11.0
22618,22618,1395,2,97,1,1,1,0,پونک,79381000.0,5.0
22619,22619,1401,2,95,1,1,1,0,ونک,100000000.0,5.0
22620,22620,1398,2,129,1,1,1,0,یوسف‌آباد,105426000.0,4.0
22621,22621,1396,3,181,1,1,1,0,زعفرانیه,198342000.0,3.0
22622,22622,1399,2,106,1,1,1,0,هفت حوض,80188000.0,3.0
22623,22623,1397,2,117,1,1,1,0,هروی، خیابان ساقدوش (خ. توحیدی),89743000.0,2.0
22624,22624,1400,3,149,1,1,1,0,ستارخان، خیابان امام منتظر,87248000.0,4.0
22625,22625,1391,3,140,1,1,1,0,سعادت‌آباد,107142000.0,2.0
22626,22626,1401,2,100,1,1,1,0,چیتگر,13000000.0,10.0
22627,22627,1381,1,42,0,0,1,0,سیدخندان,83333000.0,0.0
22628,22628,1400,2,110,1,1,1,0,سعادت‌آباد,150000000.0,4.0
22629,22629,1397,3,130,1,1,1,0,اختیاریه,100000000.0,4.0
22630,22630,1401,1,60,1,1,1,0,پونک,105000000.0,3.0
22631,22631,1393,3,128,1,1,1,0,جنت‌آباد مرکزی,62500000.0,6.0
22632,22632,1400,3,127,1,1,1,0,سعادت‌آباد,137874000.0,2.0
22633,22633,1398,2,104,1,1,1,0,نیاوران,149038000.0,1.0
22634,22634,1401,3,145,1,1,1,0,قیطریه,95862000.0,5.0
22635,22635,1401,2,80,1,1,1,0,حکمت,110000000.0,3.0
22636,22636,1401,3,130,1,1,1,0,سهروردی، خیابان خرمشهر (آپادانا) (خیابان سهروردی شمالی),114615000.0,5.0
22637,22637,1399,2,110,1,1,1,0,کوهک,51818000.0,6.0
22638,22638,1401,2,80,1,1,1,0,پاسداران,115000000.0,1.0
22639,22639,1401,3,138,1,1,1,0,پونک,75000000.0,3.0
22640,22640,1378,3,103,0,0,1,0,مجیدیه، خیابان استاد حسن بنا جنوبی (بزرگراه سردار سلیمانی),38737000.0,3.0
22641,22641,1380,1,61,0,1,1,0,ستارخان,65573000.0,0.0
22642,22642,1401,2,117,1,1,1,0,جنت‌آباد جنوبی,80769000.0,3.0
22643,22643,1385,1,47,0,0,0,0,شمس‌آباد,47446000.0,2.0
22644,22644,1386,2,66,1,0,1,0,هاشمی,36818000.0,4.0
22645,22645,1381,3,173,0,1,1,0,حسین‌آباد,63583000.0,1.0
22646,22646,1384,2,90,1,0,1,0,جنت‌آباد مرکزی,52222000.0,1.0
22647,22647,1401,3,165,1,1,1,0,کوی فردوس، خیابان سلیمی جهرمی (بلوار آیت الله کاشانی),72727000.0,3.0
22648,22648,1401,0,9,1,1,1,0,دهکده المپیک,105000000.0,8.0
22649,22649,1401,1,66,1,1,1,0,شهران جنوبی,62878000.0,5.0
22650,22650,1401,3,225,1,1,1,0,سعادت‌آباد,184888000.0,2.0
22651,22651,1381,4,236,1,1,1,0,میرداماد,80084000.0,5.0
22652,22652,1397,4,255,1,1,1,0,ولنجک,190000000.0,7.0
22653,22653,1399,3,180,1,1,1,0,سعادت‌آباد,161111000.0,3.0
22654,22654,1399,2,115,1,1,1,0,سعادت‌آباد,121739000.0,3.0
22655,22655,1385,4,300,1,1,1,0,نیاوران,110000000.0,3.0
22656,22656,1398,3,157,1,1,1,0,میرداماد,144585000.0,4.0
22657,22657,1381,3,135,0,1,1,0,سهروردی,55481000.0,1.0
22658,22658,1394,3,150,1,1,1,0,مرزداران,80000000.0,4.0
22659,22659,1395,2,84,1,1,1,0,نیاوران، خیابان محمود احمدی‌زمانی (محمدرضا احمدی زمانی) (خ. مژده),128571000.0,3.0
22660,22660,1386,1,63,1,1,1,0,سوهانک,73015000.0,1.0
22661,22661,1385,3,138,0,1,1,0,پونک,51811000.0,2.0
22662,22662,1390,3,150,1,1,1,0,شهرک غرب,113333000.0,3.0
22663,22663,1382,2,80,1,1,1,0,سعادت‌آباد,86250000.0,2.0
22664,22664,1387,2,70,1,1,1,0,کوی فردوس,62857000.0,3.0
22665,22665,1391,2,88,1,1,1,0,دریاچه شهدای خلیج فارس,51136000.0,1.0
22666,22666,1392,3,130,1,1,1,0,سعادت‌آباد,157692000.0,4.0
22667,22667,1401,2,117,1,1,1,0,شریف,51282000.0,3.0
22668,22668,1387,3,119,1,1,1,0,مرزداران,73949000.0,5.0
22669,22669,1398,2,110,1,1,1,0,پونک,85454000.0,1.0
22670,22670,1400,2,142,1,1,1,0,مبارک‌آباد بهشتی,20000000.0,3.0
22671,22671,1389,3,161,1,1,1,0,الهیه,108074000.0,2.0
22672,22672,1396,2,85,1,1,1,0,مرزداران,94117000.0,4.0
22673,22673,1395,3,160,1,1,1,0,ولنجک,155625000.0,5.0
22674,22674,1384,1,51,0,0,1,0,جیحون,30960000.0,1.0
22675,22675,1395,2,100,1,1,1,0,پونک، بلوار فلاح زاده (همیلا) (بلوار میرزابابایی),75200000.0,5.0
22676,22676,1379,2,79,1,1,1,0,جنت‌آباد مرکزی,59493000.0,0.0
22677,22677,1378,4,600,0,1,1,1,شهرک غرب,110000000000.0,
22678,22678,1379,4,750,0,1,1,1,شهرک غرب,140000000000.0,
22679,22679,1395,3,130,1,1,1,0,پونک,78846000.0,3.0
22680,22680,1394,3,145,1,1,1,0,نارمک,63448000.0,1.0
22681,22681,1386,2,78,0,1,1,0,دریاچه شهدای خلیج فارس,52564000.0,0.0
22682,22682,1393,2,67,1,1,1,0,مرزداران,89552000.0,5.0
22683,22683,1400,3,245,1,1,1,0,ولنجک,230000000.0,6.0
22684,22684,1400,3,235,1,1,1,0,زعفرانیه,182978000.0,4.0
22685,22685,1400,3,170,1,1,1,0,سعادت‌آباد,176470000.0,7.0
22686,22686,1401,3,190,1,1,1,0,سعادت‌آباد,189473000.0,3.0
22687,22687,1400,2,103,1,1,1,0,مبارک‌آباد بهشتی,17000000.0,2.0
22688,22688,1400,2,100,1,1,1,0,مبارک‌آباد بهشتی,17000000.0,2.0
22689,22689,1399,2,125,1,1,1,0,اقدسیه,101200000.0,5.0
22690,22690,1396,3,270,1,1,1,0,پاسداران,120000000.0,2.0
22691,22691,1395,2,98,1,1,1,0,استاد معین,44387000.0,2.0
22692,22692,1401,2,120,1,1,1,0,هروی,90833000.0,2.0
22693,22693,1388,2,140,1,1,1,0,جردن، بلوار نلسون ماندلا (جردن),85714000.0,5.0
22694,22694,1385,3,138,1,1,1,0,پاسداران,86956000.0,4.0
22695,22695,1401,3,160,1,1,1,0,ونک، میدان ونک (خیابان ونک),143750000.0,4.0
22696,22696,1383,1,53,1,1,1,0,باغ فیض,70754000.0,4.0
22697,22697,1388,2,78,0,0,0,0,خزانه,17307000.0,4.0
22698,22698,1382,2,93,0,0,1,0,پیروزی,38709000.0,1.0
22699,22699,1390,2,75,1,1,1,0,پونک,70666000.0,4.0
22700,22700,1401,2,115,1,1,1,0,پونک,64782000.0,2.0
22701,22701,1400,2,127,1,1,1,0,مبارک‌آباد بهشتی,18000000.0,3.0
22702,22702,1369,3,180,0,1,1,0,جردن,105555000.0,0.0
22703,22703,1398,1,55,1,1,1,0,جی,40909000.0,2.0
22704,22704,1375,3,153,1,1,1,0,شهرک امید,79084000.0,5.0
22705,22705,1401,2,110,1,1,1,0,مرزداران,90000000.0,2.0
22706,22706,1400,1,35,0,0,0,0,سبلان,46571000.0,3.0
22707,22707,1369,1,61,0,0,1,0,جیحون، خیابان جیحون (خیابان هاشمی),36885000.0,1.0
22708,22708,1396,1,54,1,1,1,0,بریانک,47962000.0,2.0
22709,22709,1401,2,103,1,1,1,0,فرمانیه,179611000.0,5.0
22710,22710,1401,2,127,1,1,1,0,ولنجک,145669000.0,1.0
22711,22711,1392,2,65,0,1,1,0,اندیشه (شهر زیبا),24615000.0,2.0
22712,22712,1379,2,76,1,0,1,0,ستارخان,55263000.0,4.0
22713,22713,1401,3,133,1,1,1,0,سیدخندان,86466000.0,1.0
22714,22714,1401,2,120,1,1,1,0,چیتگر,8083000.0,11.0
22715,22715,1400,2,85,1,1,1,0,ستارخان,63529000.0,5.0
22716,22716,1401,3,215,1,1,1,0,یوسف‌آباد، خیابان اسدآبادی (یوسف آباد) (خیابان ولیعصر),106976000.0,6.0
22717,22717,1373,4,500,0,1,1,1,امانیه,240000000000.0,
22718,22718,1384,2,74,0,1,1,0,تهرانپارس غربی,56756000.0,1.0
22719,22719,1386,3,155,1,1,1,0,هروی,69677000.0,1.0
22720,22720,1388,3,185,1,1,1,0,نیاوران,90270000.0,9.0
22721,22721,1391,3,154,1,1,1,0,سرتخت,35714000.0,3.0
22722,22722,1383,2,77,1,1,1,0,طرشت,57402000.0,2.0
22723,22723,1380,2,78,0,1,1,0,جنت‌آباد جنوبی، خیابان چهارباغ غربی (خ. نمازی جنوبی),53846000.0,4.0
22724,22724,1401,3,202,1,1,1,0,تهرانپارس غربی,97524000.0,4.0
22725,22725,1395,2,51,1,0,0,0,وحیدیه,41176000.0,3.0
22726,22726,1378,1,37,0,0,1,0,جیحون,38648000.0,1.0
22727,22727,1396,2,104,1,1,1,0,سیدخندان,73076000.0,4.0
22728,22728,1401,2,90,1,1,1,0,قبا,122222000.0,3.0
22729,22729,1375,3,130,0,1,1,0,سیدخندان,59076000.0,1.0
22730,22730,1384,2,80,0,1,0,0,سیدخندان,70000000.0,0.0
22731,22731,1395,3,201,1,1,1,0,ولنجک,219900000.0,4.0
22732,22732,1400,3,210,1,1,1,0,فرمانیه,190476000.0,5.0
22733,22733,1390,1,70,0,0,1,0,حصارک، بلوار سیمون بولیوار (بزرگراه اشرفی اصفهانی),41428000.0,1.0
22734,22734,1401,2,115,1,1,1,0,سیدخندان,95652000.0,1.0
22735,22735,1401,2,120,1,1,1,0,دروس,140416000.0,2.0
22736,22736,1401,3,250,1,1,1,0,دروس,180000000.0,5.0
22737,22737,1401,4,226,1,1,1,0,ولنجک,210176000.0,12.0
22738,22738,1380,4,260,0,1,1,1,سعادت‌آباد,32000000000.0,
22739,22739,1401,3,150,1,1,1,0,سعادت‌آباد,140000000.0,1.0
22740,22740,1401,3,122,1,1,0,0,نیرو هوایی,62704000.0,2.0
22741,22741,1390,2,95,1,1,1,0,شمس‌آباد,67368000.0,2.0
22742,22742,1400,3,209,1,1,1,0,پاسداران,105263000.0,6.0
22743,22743,1386,2,95,1,0,1,0,جنت‌آباد جنوبی,53684000.0,1.0
22744,22744,1401,2,165,1,1,1,0,پونک، بلوار کمالی (بلوار عدل شمالی),76060000.0,1.0
22745,22745,1373,1,57,0,0,1,0,خانی‌آباد نو، کوچه خاکپور (کوچه خاکپور),36842000.0,2.0
22746,22746,1401,2,120,1,1,1,0,سعادت‌آباد,130000000.0,1.0
22747,22747,1369,4,85,0,0,1,0,فلاح,7500000000.0,
22748,22748,1377,2,73,0,1,1,0,نارمک، کوچه چهل و هشتم (خ. فرجام),42465000.0,4.0
22749,22749,1376,3,185,0,1,1,0,حسین‌آباد,97297000.0,2.0
22750,22750,1383,1,62,0,1,1,0,اوقاف,40322000.0,2.0
22751,22751,1385,2,80,1,1,1,0,سازمان آب,54375000.0,2.0
22752,22752,1396,2,94,1,0,0,0,پیروزی,55319000.0,3.0
22753,22753,1390,3,160,1,1,1,0,اقدسیه,181250000.0,2.0
22754,22754,1391,3,125,1,0,0,0,چهارصد دستگاه، خیابان دومانلو (خ. عزیزی),39600000.0,2.0
22755,22755,1400,3,205,1,1,1,0,فرمانیه، کوچه بهار (خ. دیباجی شمالی),139024000.0,5.0
22756,22756,1391,2,105,1,1,1,0,کوی فردوس,60000000.0,3.0
22757,22757,1380,2,75,0,0,0,0,دزاشیب,66666000.0,3.0
22758,22758,1392,0,64,1,0,0,0,شهرک ولیعصر,34000000.0,5.0
22759,22759,1369,3,300,0,0,0,0,فردوسی,36666000.0,1.0
22760,22760,1390,2,80,1,1,1,0,گیشا (کوی نصر),98750000.0,5.0
22761,22761,1378,3,160,1,1,1,0,شهرک غرب,103125000.0,4.0
22762,22762,1382,1,36,0,0,0,0,گمرک,36388000.0,2.0
22763,22763,1401,2,119,1,1,1,0,شهران جنوبی,62184000.0,3.0
22764,22764,1381,3,165,0,1,1,0,استاد معین,34545000.0,0.0
22765,22765,1393,2,85,1,1,1,0,گیشا (کوی نصر),109411000.0,3.0
22766,22766,1401,2,120,1,1,1,0,شهرک غرب,135833000.0,4.0
22767,22767,1380,3,147,1,1,1,0,ونک,70068000.0,1.0
22768,22768,1381,2,75,0,0,1,0,سازمان برنامه,61333000.0,1.0
22769,22769,1382,1,65,0,0,1,0,پونک,53846000.0,2.0
22770,22770,1387,2,112,0,1,1,0,جنت‌آباد جنوبی,56250000.0,4.0
22771,22771,1381,2,96,0,1,1,0,ونک، بلوار ملاصدرا (بلوار ملاصدرا),65625000.0,4.0
22772,22772,1388,2,73,1,1,1,0,کوی فردوس,65068000.0,3.0
22773,22773,1383,1,62,1,0,1,0,شهید بروجردی,29032000.0,2.0
22774,22774,1391,4,275,1,1,1,0,الهیه,149090000.0,8.0
22775,22775,1392,2,105,1,1,1,0,پونک,80952000.0,3.0
22776,22776,1389,2,91,1,1,0,0,سهروردی,71428000.0,2.0
22777,22777,1393,1,64,1,1,1,0,پونک,89843000.0,3.0
22778,22778,1395,4,291,1,1,1,0,دروس,116838000.0,3.0
22779,22779,1393,3,150,1,1,1,0,پاسداران,90000000.0,5.0
22780,22780,1401,3,186,1,1,1,0,کوی فردوس,75268000.0,4.0
22781,22781,1397,3,232,1,1,1,0,سعادت‌آباد,150862000.0,5.0
22782,22782,1384,2,115,1,1,1,0,سعادت‌آباد,90000000.0,2.0
22783,22783,1388,2,73,0,1,1,0,اباذر,68493000.0,2.0
22784,22784,1401,2,105,1,1,1,0,طرشت، میدان تیموری (خیابان تیموری),66666000.0,5.0
